Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-11,Route-11,(425.0 0.0 155.5),(125.0 0.0 200.0),341.2643,339.416,-0.0447924,22.62773,6.96,27.408,,,433.616,409.752,433.616,0.1451158,0.07622735,0.1106716
Truck-5,Route-5,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,346.592,0.03887178,20.38777,6.976,34.528
Truck-0,Route-0,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,353.224,0.1867466,20.77788,6.976,41.168
Truck-17,Route-17,(675.0 0.0 205.5),(375.0 0.0 50.0),348.433,357.864,0.1947225,18.83495,9.48,37.296
Truck-9,Route-9,(425.0 0.0 55.5),(125.0 0.0 200.0),366.3548,363.536,-0.04248009,12.53572,6.968,51.416
Truck-16,Route-16,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,365.872,0.2663465,17.42248,9.472,45.304
Truck-8,Route-8,(175.0 0.0 194.5),(375.0 0.0 0.0),362.7704,367.976,0.08293074,13.62874,16.408,46.472
Truck-7,Route-7,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,369.944,0.05409157,12.75669,6.968,57.816
Truck-2,Route-2,(425.0 0.0 194.5),(125.0 0.0 150.0),369.9391,373.192,0.04651,12.03845,16.416,48.704
Truck-15,Route-15,(175.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,373.184,0.1658994,13.82163,23.264,44.816
Truck-12,Route-12,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,383.64,0.1958975,12.37548,6.96,71.616
Truck-14,Route-14,(675.0 0.0 55.5),(125.0 0.0 200.0),384.2766,385.112,0.009913187,9.874666,6.96,72.992
Truck-6,Route-6,(175.0 0.0 -5.5),(125.0 0.0 150.0),366.3548,387.392,0.3170418,13.35835,37.072,45.2
Truck-1,Route-1,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,388.704,0.41315,14.39645,6.976,76.656
Truck-10,Route-10,(425.0 0.0 -5.5),(625.0 0.0 200.0),380.6922,391.288,0.1313113,10.57535,29.296,56.856
Truck-18,Route-18,(175.0 0.0 155.5),(375.0 0.0 150.0),380.6922,393.792,0.1623427,10.64303,33.72,49.008
Truck-3,Route-3,(675.0 0.0 155.5),(125.0 0.0 50.0),387.8609,394.432,0.07478987,9.620293,29.656,59.752
Truck-19,Route-19,(425.0 0.0 55.5),(125.0 0.0 100.0),373.5235,404.336,0.4190843,12.25261,40.872,49.296
Truck-13,Route-13,(175.0 0.0 55.5),(625.0 0.0 150.0),405.7827,424.848,0.1802312,8.330353,37.304,76.504
Truck-4,Route-4,(175.0 0.0 155.5),(125.0 0.0 0.0),427.2888,433.616,0.04970777,6.882793,61.136,67.392
Truck-102,Route-102,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,340,-0.03063937,22.66667,7.216,27.768
Truck-114,Route-114,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,344.68,-0.07748891,18.14105,7.2,32.48
Truck-101,Route-101,(675.0 0.0 105.5),(375.0 0.0 200.0),344.8487,345.296,0.009974136,20.31153,7.216,33.032
Truck-105,Route-105,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,346.336,-0.04329723,18.22821,7.216,34.152
Truck-108,Route-108,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,348.864,0.0895311,20.52141,7.208,36.624
Truck-111,Route-111,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,349.368,0.01930496,18.38779,7.208,37.12
Truck-106,Route-106,(675.0 0.0 5.5),(375.0 0.0 200.0),352.0174,354.568,0.04903418,16.88419,7.216,42.344
Truck-115,Route-115,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,359.168,0.1374663,17.10324,9.568,44.48
Truck-117,Route-117,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,359.784,0.01010256,14.39136,9.56,45.104
Truck-107,Route-107,(175.0 0.0 205.5),(375.0 0.0 0.0),352.0174,361.616,0.1845275,17.21981,7.208,49.32
Truck-112,Route-112,(425.0 0.0 205.5),(625.0 0.0 50.0),366.3548,367.616,0.01900738,12.67641,7.208,55.336
Truck-109,Route-109,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,368.248,0.08726355,13.63881,25.944,37.304
Truck-100,Route-100,(175.0 0.0 155.5),(625.0 0.0 200.0),377.1078,370.408,-0.08688946,10.58309,7.216,58.192
Truck-118,Route-118,(675.0 0.0 -5.5),(625.0 0.0 150.0),366.3548,373.464,0.1071396,12.87807,36.344,31.896
Truck-104,Route-104,(175.0 0.0 105.5),(125.0 0.0 100.0),369.9391,385.104,0.2168298,12.42271,45.984,34.064
Truck-103,Route-103,(175.0 0.0 5.5),(125.0 0.0 100.0),377.1078,388.624,0.1493511,11.10354,48.264,35.256
Truck-119,Route-119,(675.0 0.0 155.5),(625.0 0.0 0.0),373.5235,391.376,0.2428142,11.85988,44.544,41.776
Truck-113,Route-113,(425.0 0.0 155.5),(375.0 0.0 100.0),384.2766,391.576,0.08661292,10.04041,33.112,53.344
Truck-116,Route-116,(425.0 0.0 105.5),(375.0 0.0 200.0),387.8609,397.064,0.1047462,9.684487,38.512,53.36
Truck-110,Route-110,(425.0 0.0 105.5),(375.0 0.0 100.0),387.8609,409.752,0.2491565,9.993952,47.472,51.128
