Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-2,Route-2,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,338.504,-0.06689352,22.56693,6.776,26.696,,,393.96,403.728,403.728,0.02170918,0.01371622,0.0177127
Truck-3,Route-3,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,338.576,-0.06514888,22.57173,6.768,26.752
Truck-5,Route-5,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,340.976,-0.006986656,22.73173,6.768,29.168
Truck-1,Route-1,(175.0 0.0 194.5),(375.0 0.0 0.0),362.7704,365.392,0.04176461,13.53304,16.304,44.04
Truck-9,Route-9,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,370.392,0.006475359,11.94813,6.768,58.544
Truck-8,Route-8,(425.0 0.0 194.5),(375.0 0.0 50.0),377.1078,372.528,-0.05939517,10.64366,16.296,51.184
Truck-7,Route-7,(175.0 0.0 105.5),(125.0 0.0 50.0),373.5235,377.024,0.04761091,11.42497,33.672,38.296
Truck-0,Route-0,(675.0 0.0 105.5),(625.0 0.0 100.0),369.9391,377.808,0.1125107,12.18736,35.368,34.408
Truck-6,Route-6,(425.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,382.504,0.1796545,12.33884,38.984,35.472
Truck-4,Route-4,(175.0 0.0 55.5),(125.0 0.0 100.0),391.4453,393.96,0.02749995,9.16186,53.44,35.488
Truck-109,Route-109,(425.0 0.0 194.5),(625.0 0.0 150.0),352.0174,348.648,-0.06477364,16.60229,16.504,27.112
Truck-100,Route-100,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,353.552,0.02950241,16.83581,6.872,41.656
Truck-102,Route-102,(175.0 0.0 194.5),(125.0 0.0 0.0),362.7704,363.536,0.01219674,13.4643,16.504,41.968
Truck-103,Route-103,(425.0 0.0 55.5),(125.0 0.0 200.0),366.3548,366.064,-0.004382074,12.6229,29.992,31.024
Truck-105,Route-105,(425.0 0.0 155.5),(375.0 0.0 50.0),369.9391,373.248,0.0473107,12.04026,33.6,34.6
Truck-106,Route-106,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,381.648,0.01184514,10.31481,29.304,47.296
Truck-108,Route-108,(675.0 0.0 55.5),(625.0 0.0 200.0),384.2766,384.408,0.001559618,9.856615,29.992,49.376
Truck-101,Route-101,(675.0 0.0 155.5),(125.0 0.0 150.0),380.6922,385.488,0.05943334,10.41859,31.256,49.176
Truck-107,Route-107,(175.0 0.0 55.5),(375.0 0.0 200.0),391.4453,397.288,0.06389334,9.239256,46.488,45.768
Truck-104,Route-104,(175.0 0.0 155.5),(625.0 0.0 50.0),405.7827,403.728,-0.01942338,7.916235,30.928,67.76
