Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(675.0 0.0 205.5),(375.0 0.0 150.0),341.2643,338.568,-0.06534265,22.5712,6.856,26.664,,,413.504,404.528,413.504,0.1118923,0.09969495,0.1049224
Truck-10,Route-10,(675.0 0.0 155.5),(375.0 0.0 200.0),341.2643,341.904,0.01550199,22.7936,6.848,30.008
Truck-12,Route-12,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,349.152,0.09595258,20.53835,6.848,37.248
Truck-1,Route-1,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,350.408,0.1239575,20.61223,6.848,38.488
Truck-14,Route-14,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,354.504,0.04780391,16.88114,6.848,42.6
Truck-6,Route-6,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,357.536,0.1060924,17.02552,6.848,45.624
Truck-3,Route-3,(175.0 0.0 205.5),(125.0 0.0 0.0),352.0174,359.8,0.1496159,17.13333,6.848,47.872
Truck-8,Route-8,(425.0 0.0 155.5),(125.0 0.0 150.0),362.7704,370.704,0.1263907,13.72978,29.68,35.944
Truck-13,Route-13,(675.0 0.0 105.5),(625.0 0.0 100.0),369.9391,374.2,0.06092291,12.07097,35.232,33.896
Truck-2,Route-2,(675.0 0.0 55.5),(625.0 0.0 50.0),377.1078,383.872,0.08772337,10.96777,38.952,36.88
Truck-4,Route-4,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,385.168,0.05546756,10.40995,6.848,73.272
Truck-5,Route-5,(175.0 0.0 155.5),(375.0 0.0 50.0),387.8609,393.384,0.06286188,9.594731,29.904,58.456
Truck-9,Route-9,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,395.36,0.3634714,12.75355,6.848,83.384
Truck-11,Route-11,(425.0 0.0 55.5),(625.0 0.0 100.0),391.4453,400.696,0.1011618,9.318512,38.352,54.264
Truck-7,Route-7,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,413.504,0.346804,10.60267,6.848,101.584
Truck-108,Route-108,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,342.576,-0.0506743,20.15153,7.04,30.584
Truck-103,Route-103,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.832,0.02192568,20.34306,7.048,33.76
Truck-112,Route-112,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,347.704,-0.0150518,18.30021,7.04,35.608
Truck-109,Route-109,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,350.2,0.1193201,20.6,7.04,38.144
Truck-110,Route-110,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,350.544,0.04358581,18.44968,7.04,38.488
Truck-115,Route-115,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,352.8,0.1772923,20.75294,9.52,38.216
Truck-105,Route-105,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,354.904,0.1336067,18.67916,7.048,42.808
Truck-107,Route-107,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,354.976,-0.0711325,14.19904,7.04,42.88
Truck-114,Route-114,(425.0 0.0 5.5),(625.0 0.0 200.0),352.0174,358.544,0.1254704,17.07352,7.04,46.456
Truck-113,Route-113,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,363.656,0.07552353,14.54624,7.04,51.56
Truck-117,Route-117,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,368.752,0.3217128,17.55962,9.52,48.168
Truck-111,Route-111,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,368.752,0.09529326,13.65748,7.04,56.648
Truck-100,Route-100,(425.0 0.0 205.5),(625.0 0.0 50.0),366.3548,369.632,0.04938939,12.74593,7.048,57.536
Truck-106,Route-106,(675.0 0.0 205.5),(125.0 0.0 50.0),366.3548,370.192,0.05782884,12.76524,7.04,58.104
Truck-101,Route-101,(675.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,370.2,0.0579498,12.76552,35.728,29.456
Truck-102,Route-102,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,377.6,0.1095365,12.18064,7.048,65.52
Truck-116,Route-116,(675.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,384.208,0.2040187,12.39381,39.6,39.576
Truck-118,Route-118,(425.0 0.0 155.5),(125.0 0.0 0.0),373.5235,391.656,0.2466224,11.86836,33.976,52.64
Truck-104,Route-104,(425.0 0.0 155.5),(625.0 0.0 0.0),391.4453,396.144,0.05138332,9.212651,30.144,60.944
Truck-119,Route-119,(175.0 0.0 105.5),(375.0 0.0 150.0),384.2766,404.528,0.2402977,10.37251,43.544,52.904
