Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-0,Route-0,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,349.512,0.1039792,20.55953,7.296,37.152,,,390.424,401.36,401.36,0.08395628,0.09013577,0.08807594
Truck-3,Route-3,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,355.744,-0.05815689,14.22976,7.288,43.4
Truck-4,Route-4,(675.0 0.0 -5.5),(625.0 0.0 150.0),366.3548,376.016,0.1455996,12.96607,36.832,34.112
Truck-1,Route-1,(175.0 0.0 105.5),(125.0 0.0 200.0),377.1078,381.4,0.05566417,10.89714,34.192,41.912
Truck-2,Route-2,(675.0 0.0 55.5),(375.0 0.0 50.0),377.1078,390.424,0.1726953,11.15497,39.888,39.336
Truck-104,Route-104,(175.0 0.0 55.5),(125.0 0.0 200.0),348.433,350.088,0.03417088,18.42568,7.424,37.632
Truck-103,Route-103,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,350.856,0.05002731,18.4661,7.432,38.336
Truck-108,Route-108,(425.0 0.0 155.5),(375.0 0.0 200.0),341.2643,351.696,0.252802,23.4464,7.424,39.28
Truck-105,Route-105,(175.0 0.0 205.5),(125.0 0.0 100.0),344.8487,353.392,0.1904925,20.78777,7.424,40.92
Truck-107,Route-107,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,360.12,0.1557678,17.14857,7.424,47.624
Truck-109,Route-109,(675.0 0.0 105.5),(375.0 0.0 200.0),362.7704,362.848,0.001235864,13.43881,22.888,34.96
Truck-100,Route-100,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,373.616,0.05257258,12.05213,7.432,61.208
Truck-101,Route-101,(425.0 0.0 55.5),(625.0 0.0 200.0),373.5235,377.392,0.05261626,11.43612,7.432,64.84
Truck-106,Route-106,(675.0 0.0 205.5),(625.0 0.0 100.0),380.6922,384.328,0.04505768,10.38724,22.888,56.312
Truck-102,Route-102,(175.0 0.0 105.5),(625.0 0.0 0.0),395.0296,401.36,0.06661486,8.919111,35.28,61.024
