Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-8,Route-8,(425.0 0.0 205.5),(375.0 0.0 100.0),344.8487,348.92,0.09077974,20.52471,6.936,36.928,,,394.672,408.776,408.776,0.05593432,0.02401468,0.03678253
Truck-6,Route-6,(175.0 0.0 194.5),(125.0 0.0 150.0),352.0174,353.84,0.03503891,16.84952,16.376,32.408
Truck-4,Route-4,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,354.776,-0.07451188,14.19104,6.936,42.8
Truck-3,Route-3,(675.0 0.0 205.5),(625.0 0.0 50.0),348.433,358.448,0.2067801,18.86568,6.936,46.456
Truck-2,Route-2,(175.0 0.0 5.5),(625.0 0.0 200.0),369.9391,370.28,0.004873973,11.94452,6.936,58.272
Truck-0,Route-0,(675.0 0.0 5.5),(125.0 0.0 200.0),369.9391,373.992,0.05794879,12.06426,6.936,61.984
Truck-1,Route-1,(175.0 0.0 155.5),(125.0 0.0 100.0),366.3548,374.288,0.1195578,12.90648,29.88,39.288
Truck-7,Route-7,(425.0 0.0 -5.5),(625.0 0.0 200.0),380.6922,385.008,0.05348467,10.40562,34.344,45.608
Truck-9,Route-9,(175.0 0.0 105.5),(375.0 0.0 50.0),391.4453,390.336,-0.01213024,9.077581,50.608,34.648
Truck-5,Route-5,(675.0 0.0 105.5),(625.0 0.0 100.0),387.8609,394.672,0.07752135,9.626146,34.512,52.072
Truck-110,Route-110,(425.0 0.0 205.5),(125.0 0.0 150.0),341.2643,340.08,-0.02870098,22.672,7.104,27.88
Truck-108,Route-108,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,343.56,-0.02873365,20.20941,7.112,31.368
Truck-104,Route-104,(675.0 0.0 55.5),(625.0 0.0 200.0),348.433,345.632,-0.05783298,18.19116,7.112,33.416
Truck-113,Route-113,(425.0 0.0 55.5),(375.0 0.0 200.0),348.433,351.768,0.06885781,18.5141,7.104,39.56
Truck-107,Route-107,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,356.52,-0.04504568,14.2608,7.112,44.312
Truck-102,Route-102,(675.0 0.0 205.5),(125.0 0.0 100.0),362.7704,359.712,-0.04872376,13.32267,7.112,47.528
Truck-101,Route-101,(175.0 0.0 194.5),(625.0 0.0 0.0),362.7704,360.728,-0.03253793,13.3603,16.544,39.128
Truck-105,Route-105,(175.0 0.0 -5.5),(625.0 0.0 200.0),362.7704,364.264,0.02379451,13.49126,16.544,42.664
Truck-114,Route-114,(425.0 0.0 155.5),(375.0 0.0 150.0),362.7704,364.856,0.03322539,13.51318,30.136,29.688
Truck-106,Route-106,(175.0 0.0 55.5),(125.0 0.0 200.0),373.5235,375.64,0.02878736,11.38303,31.096,39.496
Truck-111,Route-111,(425.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,376,0.2107614,13.92593,16.544,54.392
Truck-112,Route-112,(675.0 0.0 -5.5),(125.0 0.0 200.0),380.6922,383.584,0.03583761,10.36714,33.488,45.032
Truck-100,Route-100,(175.0 0.0 105.5),(625.0 0.0 200.0),380.6922,386.016,0.06597653,10.43286,7.112,73.84
Truck-109,Route-109,(675.0 0.0 105.5),(125.0 0.0 50.0),391.4453,397.864,0.0701924,9.252651,35.824,56.944
Truck-103,Route-103,(175.0 0.0 155.5),(625.0 0.0 100.0),402.1983,408.776,0.0643621,8.342367,30.04,73.696
