Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-4,Route-4,(425.0 0.0 105.5),(125.0 0.0 200.0),362.7704,359.472,-0.05254755,13.31378,22.624,31.712,,,390.28,411.056,411.056,0.05576929,0.05562351,0.05567211
Truck-0,Route-0,(675.0 0.0 -5.5),(375.0 0.0 200.0),362.7704,369.336,0.1045968,13.67911,26.744,37.472
Truck-3,Route-3,(675.0 0.0 105.5),(125.0 0.0 150.0),366.3548,372.448,0.09182809,12.84303,35.696,31.648
Truck-1,Route-1,(425.0 0.0 -5.5),(625.0 0.0 0.0),377.1078,385.392,0.1074359,11.0112,39.512,40.704
Truck-2,Route-2,(425.0 0.0 155.5),(375.0 0.0 50.0),387.8609,390.28,0.02753327,9.519024,31.032,54.272
Truck-106,Route-106,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,344.648,-0.004474003,20.27341,7.296,32.288
Truck-109,Route-109,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,345.328,0.01068794,20.31341,7.296,32.96
Truck-100,Route-100,(675.0 0.0 205.5),(625.0 0.0 100.0),344.8487,353.792,0.1994113,20.81129,7.304,41.472
Truck-102,Route-102,(425.0 0.0 5.5),(375.0 0.0 200.0),352.0174,356.6,0.0880983,16.98095,7.304,44.16
Truck-108,Route-108,(675.0 0.0 55.5),(125.0 0.0 200.0),366.3548,364.472,-0.02837448,12.568,7.296,52.008
Truck-101,Route-101,(675.0 0.0 155.5),(625.0 0.0 200.0),377.1078,378.216,0.01437149,10.80617,23.024,49.992
Truck-103,Route-103,(675.0 0.0 105.5),(625.0 0.0 0.0),377.1078,382.624,0.07153803,10.93211,35.896,41.656
Truck-107,Route-107,(675.0 0.0 5.5),(375.0 0.0 200.0),387.8609,387.488,-0.004244144,9.450927,38.328,43.92
Truck-105,Route-105,(175.0 0.0 55.5),(625.0 0.0 200.0),384.2766,387.696,0.04057432,9.940924,7.296,75.24
Truck-104,Route-104,(425.0 0.0 55.5),(375.0 0.0 50.0),395.0296,411.056,0.1686464,9.134578,38.992,60.904
