Truck_id,Route_id,Origin,Destination,Completion_Time_alone,Completion_Time,Congestion_ratio,CompletionTime_by_Distance,PickupSta_AT,DropSta_AT,,,C_max_prev,C_max_now,C_max,Congestion_ratio_AVG_prev,Congestion_ratio_AVG_now,Congestion_ratio_AVG
Truck-12,Route-12,(675.0 0.0 155.5),(625.0 0.0 200.0),341.2643,339.744,-0.03684357,22.6496,6.896,27.832,,,469.088,503.592,503.592,0.3518377,0.3267993,0.3381804
Truck-21,Route-21,(175.0 0.0 155.5),(125.0 0.0 200.0),341.2643,346.624,0.1298866,23.10827,9.328,32.152
Truck-16,Route-16,(425.0 0.0 105.5),(375.0 0.0 200.0),344.8487,351.352,0.145006,20.66776,9.328,36.936
Truck-6,Route-6,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,354.28,0.04349767,16.87048,6.904,42.328
Truck-2,Route-2,(675.0 0.0 5.5),(625.0 0.0 200.0),352.0174,359.288,0.1397731,17.10895,6.912,47.36
Truck-9,Route-9,(425.0 0.0 105.5),(125.0 0.0 200.0),362.7704,362.456,-0.005009089,13.4243,22.456,34.896
Truck-8,Route-8,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,363.208,0.0679542,14.52832,6.904,51.296
Truck-1,Route-1,(425.0 0.0 55.5),(125.0 0.0 200.0),348.433,365.008,0.3422249,19.21095,6.912,53.096
Truck-14,Route-14,(425.0 0.0 205.5),(625.0 0.0 50.0),366.3548,369.464,0.04685756,12.74014,6.888,57.576
Truck-20,Route-20,(175.0 0.0 205.5),(375.0 0.0 50.0),366.3548,370.416,0.06120462,12.77297,6.888,58.536
Truck-13,Route-13,(175.0 0.0 105.5),(375.0 0.0 200.0),362.7704,378.4,0.2489959,14.01481,6.896,66.44
Truck-5,Route-5,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,383.536,0.3308182,14.20504,6.912,71.576
Truck-10,Route-10,(175.0 0.0 194.5),(625.0 0.0 100.0),373.5235,384.728,0.1523939,11.65842,16.304,63.32
Truck-22,Route-22,(175.0 0.0 55.5),(375.0 0.0 200.0),366.3548,388.584,0.3350061,13.39945,9.336,74.104
Truck-24,Route-24,(675.0 0.0 -5.5),(375.0 0.0 100.0),369.9391,391.664,0.3106256,12.63432,35.384,51.192
Truck-18,Route-18,(425.0 0.0 5.5),(125.0 0.0 200.0),352.0174,401.52,0.9516557,19.12,6.888,89.624
Truck-15,Route-15,(675.0 0.0 205.5),(125.0 0.0 0.0),387.8609,403.632,0.1795006,9.844683,9.496,80.024
Truck-19,Route-19,(675.0 0.0 55.5),(625.0 0.0 0.0),380.6922,407.512,0.3323716,11.01384,48.16,42.176
Truck-0,Route-0,(175.0 0.0 5.5),(375.0 0.0 200.0),352.0174,410.72,1.12852,19.5581,6.92,98.792
Truck-3,Route-3,(175.0 0.0 55.5),(375.0 0.0 0.0),380.6922,412.256,0.3911631,11.14205,37.792,69.216
Truck-11,Route-11,(675.0 0.0 55.5),(125.0 0.0 50.0),412.9514,423.056,0.08946015,7.691927,39.128,69.744
Truck-4,Route-4,(425.0 0.0 -5.5),(125.0 0.0 150.0),384.2766,438.04,0.6379409,11.2318,42.824,69.032
Truck-23,Route-23,(175.0 0.0 -5.5),(375.0 0.0 150.0),366.3548,442.808,1.152189,15.26924,39.12,98.632
Truck-17,Route-17,(425.0 0.0 155.5),(625.0 0.0 50.0),387.8609,467.472,0.9061037,11.40176,35.4,127.032
Truck-7,Route-7,(175.0 0.0 155.5),(625.0 0.0 150.0),398.614,469.088,0.7146459,9.980596,29.792,134.08
Truck-113,Route-113,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,347.92,0.06848253,20.46588,7.176,35.712
Truck-116,Route-116,(425.0 0.0 105.5),(125.0 0.0 200.0),344.8487,349.992,0.1146821,20.58776,12.464,32.504
Truck-127,Route-127,(175.0 0.0 105.5),(125.0 0.0 200.0),344.8487,351.968,0.158741,20.704,9.872,37.04
Truck-114,Route-114,(675.0 0.0 205.5),(625.0 0.0 0.0),352.0174,355.088,0.05903121,16.90895,7.176,42.872
Truck-111,Route-111,(675.0 0.0 155.5),(125.0 0.0 200.0),359.1861,355.224,-0.06694256,14.20896,7.184,43.008
Truck-109,Route-109,(425.0 0.0 205.5),(625.0 0.0 0.0),352.0174,355.696,0.07071965,16.93791,7.184,43.424
Truck-124,Route-124,(175.0 0.0 5.5),(125.0 0.0 200.0),352.0174,355.912,0.07487159,16.94819,7.176,43.704
Truck-107,Route-107,(425.0 0.0 155.5),(625.0 0.0 200.0),359.1861,357.256,-0.03260994,14.29024,7.192,44.968
Truck-105,Route-105,(175.0 0.0 155.5),(375.0 0.0 200.0),359.1861,360.4,0.02051037,14.416,7.2,48.152
Truck-100,Route-100,(175.0 0.0 205.5),(375.0 0.0 150.0),359.1861,360.848,0.02807969,14.43392,7.208,48.616
Truck-102,Route-102,(675.0 0.0 105.5),(125.0 0.0 200.0),362.7704,365.696,0.04660792,13.5443,7.208,53.464
